latest_burned_block,sender_address,total_burned
25764106,0x52b231a6e448cab9bb88b4b7950482073e1c7e17,1000000000000000000000
25716769,0x6f1457921a5fab605375e9ddc7b1b5d1380410f6,1000000000000000000000000
25837831,0xefe320582dec3ac7cf2358b9ba0e27b203d06ec6,1000000000000000000000000
26358836,0xaf2b501659b8de6b23f84241afbcf43001729115,196692425017121612529844
25716840,0xd51b3f28838143a03347682d7a8cbeccda03dd24,1000000000000000000000000
25716961,0xc634d9cf17a1352b9d0b5395ad20c4117c16caaa,464529046146023000000
26164649,0x9e9221a9afce3e1c4e22c84ddb8fc2d63742d66d,15753006431754945119949
25729974,0x764d63adb804c3ef8dd51a80bebbe1f26d420025,1401182561674859830
26388820,0x7be5460a6f3939c02c3097b00e97951dd4e36f8d,1899006262817677099066
25895139,0x7f8769ce8488f1d3fa5337377e2106faab7850c1,1000000000000000000000000
26212217,0xf18aeb4845e6b097841c334a8075665ccd1af77c,12046236313259393477515
25752532,0x4ea7319e98549062078f425cc66f939dbc916f3d,8374425500031915626987
25710466,0xebf27e7717b9806e1eee73cf0cc53dbaa9eaa6c9,2890895364817646000000
26189982,0x05a538a6757c82bacc8526bb1c86c668f4b30e8e,6561714675024616533693
25912332,0x1ab2ea0f61f7cd788fbded408e28d8dabf13daf8,333333333333333333333333
25722504,0xd26d0648bb1857ddea9e5b14fff4364890811659,1006219888765767047795
26132944,0xd64997ddc30869ea7ef865a421c80653ad761483,115000000000000000000000
25935444,0xc3d0ef821835a262bb75f366a205431e2d1a433a,1940686312553350000000
25908474,0xab8fd4c773f79eb6fce87c0612b0473b2a408e70,7054440413767149000000
25743426,0xa3c0b3e2504235ff20bdb4770fc74c06d04c6a26,1000000000000000000000000
25751990,0xc8b133c2de23e47d412efb30e3068f8da4e25688,19973967347000000000000
25710493,0xce37ed7baffbab5a7c7350fb8dddea453fe11c2b,7803018174219056195862
26280209,0x4ae0bbaddea7a9f34b8bcf6e80fe0589ebbdeecf,66091246362516099782677
25712264,0xfb05ee9adc1a66b95003e963a3ae9ff44d4e4cb6,500000000000000000000
26184384,0x86381d7f3a3a865ae157a81c16b1c3abd5f07a35,50000000000000000000000
26397354,0x6ac69296de99236da854603cb3ebfb84c28af55c,1432361667602605433273
25869983,0xfdc0502bb20c24fae65faf8470c3e18dee3ede5f,1000000000000000000000000
26385382,0x0497897002d24eb1469420c749ce8e6478fb5ed8,100000000000000000000
25782183,0x3cf93482856d277e3cb5e6f6c6e0083d06cf2b36,90756000740940268651392
25941067,0xed6ac3a92e4a77b0553f2a243afc51b3b865d3e1,2864499140417374803649
25855838,0xd056d70ce1501dfb741fa36fd76c12ff8bf73572,50000000000000000000000
26182955,0xdf0121dfebddc9423c2d73c15f9dacd1ddb5b987,512362153022728831051
26148066,0xd89e9d143d1e2a5cb2a0e56e1e1bfe45251781d4,200679687751276461367762
25734096,0xf4545ea90b5f8968fb7a5d07cc6773416d02427f,1000000000000000000000000
25711687,0x43a91286dca3791ded9b548e63c1543a5a2ab087,4771053544034842000000
26388194,0x57de99e9d151398ebb827421f777c707a1226edf,35614734643875038341144
26347712,0x8c8910e0623ba5bea1e79c409adbf57f21b377be,477007887559699637501082
26281657,0x0202ef0ff22c58039de970c4460c9ebd2ed6b309,98471798508457323649
26378756,0x9fafca93c28a94bb233d0640e7423944de52fb0a,426535840792080746606415
25725445,0xcebbac195f96c39d818bcdabf814a41cc74e92b7,5000000000000000000000
25710482,0x7d0ce9bb923233868b8dff5ad4b20bc4a11e85bc,4878383928000000000000
25950226,0x61cc8f06f3b6e1a3fba28cbebc4c89304b1187d1,27564697327479277000000
26112438,0xad36b76446bbad4f9f04b8c81eba3af7f10dfcac,2000000000000000000000
25723222,0x18b2a61d1a804fba6570ff186f05f5884194571b,1000000000000000000000000
26300732,0x1ac86c9c62fff8f570350457480c0a25f1b0ece3,33602271629165720141257
25995026,0x2273b8cd7afc2d0397708e51177fd366d2d40dfd,1278530555861263184805
25719233,0xb88d720498705abb56a8739bad4b18e25c0b7efd,4853520881499818381931
25859304,0x0abb41a78ea2333a260dbae198b00e3bf408a8f6,71092198624203682880
26104887,0xbaf227ba165f9484ed1b8fc31f5c52692f220303,100000000000000000000
25964327,0xca4c63ca6c9b9a45b8b296733151fa034144c182,10000000000000000000000
26364239,0xfd26c82414048a9fac78694f7c6f2b318960e5c8,3233699495150492489566
25942563,0x8fa84759562491b2b92fa649971a236054f5c413,41124496629377983614800
25727758,0x01e8fe2e6ae7bfa704c39942cfd62fc46d6400f3,11625240284302717000000
25869858,0x8e79742adb81ed3ce83c2478c77bb14bb0ad0280,1318442290139675135781
26037745,0x605e39d307bad8c70f0124da9f604434d8067488,250000000000000000000
